; charset=UTF-8
# IOO (BOM) : oui
# FDL (EOL) : Unix
#
# Udescripteurs.txt
# v10
# d27
# 2024-10-04T0722+0200
#
# Mise à jour grâce aux informations d’Alain LaBonté, 2022-04-23–2022-05-08
# Approbation a priori des noms en CAPITALE/MINUSCULE LATINE A/OE/X, 2022-05-08T1954-0400
#
# Ajout du préfixe `U` pour la compatibilité avec XKB, 2023-01-01
# Ajout des caractères pour faciliter la révision, 2023-01-01
#
# Remplacement de `Z` par `N` pour non bidi-réfléxible, 2023-01-29T1958+0100
#
# La liste Udescripteurs.txt est dérivée du standard Unicode™
# et de la version française de son image ISO/IEC 10646.
#
# Sont repris inchangés environ 49 % des noms de la version 10 de
# la liste française officielle révisée du 2017-08-08, 16:47:50 TUC
# téléchargée depuis :
# http://hapax.qc.ca/ListeNoms-10.0.0.txt
# et tenue à disposition à :
# http://dispoclavier.com/iso/src/v10/2017-08-08/ListeNoms-10.0.0.txt
#
# RÉSERVES :
# Le jeu de caractères universel est géré conjointement par Unicode et ISO/IEC JTC1 SC2 WG2
# qui le publie sous le numéro ISO/IEC 10646. Seule cette norme avait une version française.
# Aucune adaptation française n’est endossée par le Consortium Unicode®.
# L’original anglais : Copyright © 1991-2017 Unicode®, Inc.
# Unicode™ est une marque d’Unicode®, Inc.
# Avant toute distribution, consulter les modalités d’utilisation d’Unicode® :
# http://www.unicode.org/terms_of_use.html
#
# Cette liste est extraite d’une adaptation française complète de la NamesList (source
# originale d’Unicode pour la production des tables de caractères) qui se trouve à :
# http://unicode.org/Public/10.0.0/ucd/NamesList.txt
# La liste de tous les noms de caractères Unicode est consultable à :
# http://unicode.org/Public/10.0.0/ucd/extracted/DerivedName.txt
#
# Le fichier maître dont est dérivée la liste ci-dessous, contient aussi un certain nombre
# de commentaires. Ce fichier, nommé « docuDispos », se trouve à :
# https://dispoclavier.com/caras/src/v10/d20/docuDispos-10.0d20.txt
#
# Les principaux changements sont énumérés dans le change-log qui se trouve à :
# https://dispoclavier.com/caras/src/v10/d20/changeLog.txt
#
# ============================================================================
#
# Légende des catégories générales d’Unicode selon TUS 10.0.0, §04.5, p. 175 (p. 211 du PDF tout-en-un ; « TUS » = The Unicode Standard) :
#
#   Lu = Letter, uppercase ; Lettre capitale
#   Ll = Letter, lowercase ; Lettre minuscule
#   Lt = Letter, titlecase ; Lettre en casse de titre
#   Lm = Letter, modifier ; Lettre modificative
#   Lo = Letter, other ; Lettre autre
#
#   Mn = Mark, nonspacing ; Caractère combinant sans chasse
#   Mc = Mark, spacing combining ; Caractère combinant espaçant
#   Me = Mark, enclosing ; Caractère combinant entourant
#
#   Nd = Number, decimal digit ; Nombre : chiffre décimal
#   Nl = Number, letter ; Nombre : lettre
#   No = Number, other ; Nombre autre
#
#   Pc = Punctuation, connector ; Ponctuation joignante
#   Pd = Punctuation, dash ; Ponctuation tiret
#   Ps = Punctuation, open ; Ponctuation ouvrante
#   Pe = Punctuation, close ; Ponctuation fermante
#   Pi = Punctuation, initial quote (may behave like Ps or Pe depending on usage) ; Ponctuation : guillemet A (peut servir de Ps ou Pe selon l’usage)
#   Pf = Punctuation, final quote (may behave like Ps or Pe depending on usage) ; Ponctuation : guillemet B (peut servir de Ps ou Pe selon l’usage)
#   Po = Punctuation, other ; Ponctuation autre
#
#   Sm = Symbol, math ; Symbole mathématique
#   Sc = Symbol, currency ; Symbole monétaire
#   Sk = Symbol, modifier ; Symbole modificatif
#   So = Symbol, other ; Symbole autre
#
#   Zs = Separator, space ; Séparateur : espace
#   Zl = Separator, line ; Séparateur de ligne
#   Zp = Separator, paragraph ; Séparateur de paragraphe
#
#   Cc = Other, control ; Autre : commande
#   Cf = Other, format ; Autre : formatage
#   Cs = Other, surrogate ; Autre : demi-codet
#   Co = Other, private use ; Autre : usage privé
#   Cn = Other, not assigned (including noncharacters) ; Autre : non assigné (inclut les non-caractères)
#
#
# Légende des types de bidiréflexibilité :
#
#   A = par permutation de glyphes, proprement
#   B = par permutation de glyphes, approximativment (publication nécessite glyphe droite-à-gauche)
#   P = par glyphe droite-à-gauche dédié (souvent indisponible)
#   W = par remplacement de caractère, concerne les symboles mathématiques fléchés (pas encore définis)
#   N = non bidiréflexible
#
#
# Le fichier fournissant la catégorie générale et la réflexibilité de chaque caractère :
# http://unicode.org/Public/10.0.0/ucd/UnicodeData.txt
# La liste informative de tous les caractères réflexibles et de leur mode de réflexion :
# http://unicode.org/Public/10.0.0/ucd/BidiMirroring.txt
# La liste normative des ponctuations réflexibles d’Unicode :
# http://unicode.org/Public/10.0.0/ucd/BidiBrackets.txt
#
# Nombre de points de code listés : 31 696
# Soit 31 588 caractères à nom particulier, 66 non-caractères et 42 points réservés.
# Unicode 10.0.0 contient 136 690 caractères codés, dont 105 102 à nom générique.
#
# Format :
# Pour 11 caractères et les non-caractères :
# UPoint de code; Catégorie générale; Type de bidiréflexibilité; Descripteur ou nom
# Pour les autres caractères :
# "caractère" UPoint de code; Catégorie générale; Type de bidiréflexibilité; Descripteur ou nom

"𝈃" U1D203; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-4
"𝈄" U1D204; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-5
"𝈅" U1D205; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-6
"𝈆" U1D206; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-7
"𝈇" U1D207; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-8
"𝈈" U1D208; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-9
"𝈉" U1D209; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-10
"𝈊" U1D20A; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-11
"𝈋" U1D20B; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-12
"𝈌" U1D20C; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-13
"𝈍" U1D20D; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-14
"𝈎" U1D20E; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-15
"𝈏" U1D20F; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-16
"𝈐" U1D210; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-17
"𝈑" U1D211; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-18
"𝈒" U1D212; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-19
"𝈓" U1D213; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-20
"𝈔" U1D214; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-21
"𝈕" U1D215; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-22
"𝈖" U1D216; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-23
"𝈗" U1D217; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-24
"𝈘" U1D218; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-50
"𝈙" U1D219; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-51
"𝈚" U1D21A; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-52
"𝈛" U1D21B; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-53
"𝈜" U1D21C; So; N; SYMBOLE DE NOTATION GRECQUE VOCALE-54
"𝈝" U1D21D; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-1
"𝈞" U1D21E; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-2
"𝈟" U1D21F; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-4
"𝈠" U1D220; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-5
"𝈡" U1D221; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-7
"𝈢" U1D222; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-8
"𝈣" U1D223; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-11
"𝈤" U1D224; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-12
"𝈥" U1D225; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-13
"𝈦" U1D226; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-14
"𝈧" U1D227; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-17
"𝈨" U1D228; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-18
"𝈩" U1D229; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-19
"𝈪" U1D22A; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-23
"𝈫" U1D22B; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-24
"𝈬" U1D22C; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-25
"𝈭" U1D22D; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-26
"𝈮" U1D22E; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-27
"𝈯" U1D22F; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-29
"𝈰" U1D230; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-30
"𝈱" U1D231; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-32
"𝈲" U1D232; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-36
"𝈳" U1D233; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-37
"𝈴" U1D234; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-38
"𝈵" U1D235; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-39
"𝈶" U1D236; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-40
"𝈷" U1D237; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-42
"𝈸" U1D238; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-43
"𝈹" U1D239; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-45
"𝈺" U1D23A; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-47
"𝈻" U1D23B; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-48
"𝈼" U1D23C; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-49
"𝈽" U1D23D; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-50
"𝈾" U1D23E; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-51
"𝈿" U1D23F; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-52
"𝉀" U1D240; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-53
"𝉁" U1D241; So; N; SYMBOLE DE NOTATION GRECQUE INSTRUMENTALE-54
"𝉂" U1D242; Mn; N; DIACRITIQUE MUSICAL GREC TRISÈME
"𝉃" U1D243; Mn; N; DIACRITIQUE MUSICAL GREC TÉTRASÈME
"𝉄" U1D244; Mn; N; DIACRITIQUE MUSICAL GREC PENTASÈME
"𝉅" U1D245; So; N; LEIMMA MUSICAL GREC
"𝌀" U1D300; So; N; MONOGRAMME DE LA TERRE
"𝌁" U1D301; So; N; DIGRAMME DE LA TERRE CÉLESTE
"𝌂" U1D302; So; N; DIGRAMME DE LA TERRE HUMAINE
"𝌃" U1D303; So; N; DIGRAMME DU CIEL TERRESTRE
"𝌄" U1D304; So; N; DIGRAMME DE L’HOMME TERRESTRE
"𝌅" U1D305; So; N; DIGRAMME DE LA TERRE
"𝌆" U1D306; So; N; TÉTRAGRAMME DU MILIEU
"𝌇" U1D307; So; N; TÉTRAGRAMME DU CYCLE COMPLET
"𝌈" U1D308; So; N; TÉTRAGRAMME DE LA DIFFICULTÉ INITIALE
"𝌉" U1D309; So; N; TÉTRAGRAMME DE L’OBSTACLE
"𝌊" U1D30A; So; N; TÉTRAGRAMME DU GARDER PETIT
"𝌋" U1D30B; So; N; TÉTRAGRAMME DU CONTRAIRE
"𝌌" U1D30C; So; N; TÉTRAGRAMME DE L’ASCENSION
"𝌍" U1D30D; So; N; TÉTRAGRAMME DE L’OPPOSITION
"𝌎" U1D30E; So; N; TÉTRAGRAMME DU BOURGEONNEMENT
"𝌏" U1D30F; So; N; TÉTRAGRAMME DU DÉFAUT
"𝌐" U1D310; So; N; TÉTRAGRAMME DE LA DIVERGENCE
"𝌑" U1D311; So; N; TÉTRAGRAMME DE LA JUVÉNILITÉ
"𝌒" U1D312; So; N; TÉTRAGRAMME DE L’AUGMENTATION
"𝌓" U1D313; So; N; TÉTRAGRAMME DE LA PÉNÉTRATION
"𝌔" U1D314; So; N; TÉTRAGRAMME DE L’ATTEINTE
"𝌕" U1D315; So; N; TÉTRAGRAMME DU CONTACT
"𝌖" U1D316; So; N; TÉTRAGRAMME DE LA RETENUE
"𝌗" U1D317; So; N; TÉTRAGRAMME DE L’ATTENTE
"𝌘" U1D318; So; N; TÉTRAGRAMME DE LA SUITE
"𝌙" U1D319; So; N; TÉTRAGRAMME DE L’AVANCÉE
"𝌚" U1D31A; So; N; TÉTRAGRAMME DE LA DÉLIVRANCE
"𝌛" U1D31B; So; N; TÉTRAGRAMME DE LA RÉSISTANCE
"𝌜" U1D31C; So; N; TÉTRAGRAMME DE L’APLANISSEMENT
"𝌝" U1D31D; So; N; TÉTRAGRAMME DU PLAISIR
"𝌞" U1D31E; So; N; TÉTRAGRAMME DE LA RIVALITÉ
"𝌟" U1D31F; So; N; TÉTRAGRAMME DE L’EFFORT SUR SOI
"𝌠" U1D320; So; N; TÉTRAGRAMME DU DEVOIR
"𝌡" U1D321; So; N; TÉTRAGRAMME DU CHANGEMENT
"𝌢" U1D322; So; N; TÉTRAGRAMME DE LA DÉCISION
"𝌣" U1D323; So; N; TÉTRAGRAMME DU FERME COURAGE
"𝌤" U1D324; So; N; TÉTRAGRAMME DU DÉPART PRÉPARÉ
"𝌥" U1D325; So; N; TÉTRAGRAMME DE LA LÉGION
"𝌦" U1D326; So; N; TÉTRAGRAMME DE LA PROXIMITÉ
"𝌧" U1D327; So; N; TÉTRAGRAMME DE LA PARENTÉ
"𝌨" U1D328; So; N; TÉTRAGRAMME DE LA COLLECTE
"𝌩" U1D329; So; N; TÉTRAGRAMME DE LA FORCE
"𝌪" U1D32A; So; N; TÉTRAGRAMME DE LA PURETÉ
"𝌫" U1D32B; So; N; TÉTRAGRAMME DE L’ABONDANCE
"𝌬" U1D32C; So; N; TÉTRAGRAMME DE LA DEMEURE
"𝌭" U1D32D; So; N; TÉTRAGRAMME DE LA NORME
"𝌮" U1D32E; So; N; TÉTRAGRAMME DE LA RÉPONSE
"𝌯" U1D32F; So; N; TÉTRAGRAMME DE LA VENUE AU DEVANT
"𝌰" U1D330; So; N; TÉTRAGRAMME DE LA RENCONTRE FORTUITE
"𝌱" U1D331; So; N; TÉTRAGRAMME DU FOURNEAU
"𝌲" U1D332; So; N; TÉTRAGRAMME DE LA GRANDEUR
"𝌳" U1D333; So; N; TÉTRAGRAMME DE L’ENFLEMENT
"𝌴" U1D334; So; N; TÉTRAGRAMME DU DESSIN OU DU MOTIF
"𝌵" U1D335; So; N; TÉTRAGRAMME DU RITUEL
"𝌶" U1D336; So; N; TÉTRAGRAMME DE LA RETRAITE
"𝌷" U1D337; So; N; TÉTRAGRAMME DE L’IMMENSITÉ VIDE
"𝌸" U1D338; So; N; TÉTRAGRAMME DE LA CONSTANCE
"𝌹" U1D339; So; N; TÉTRAGRAMME DE LA MESURE
"𝌺" U1D33A; So; N; TÉTRAGRAMME DE L’ÉTERNITÉ
"𝌻" U1D33B; So; N; TÉTRAGRAMME DE L’UNITÉ
"𝌼" U1D33C; So; N; TÉTRAGRAMME DE LA DIMINUTION
"𝌽" U1D33D; So; N; TÉTRAGRAMME DE LA BOUCHE FERMÉE
"𝌾" U1D33E; So; N; TÉTRAGRAMME DE LA CIRCONSPECTION
"𝌿" U1D33F; So; N; TÉTRAGRAMME DU MOISSONNAGE
"𝍀" U1D340; So; N; TÉTRAGRAMME DE L’ENTASSEMENT
"𝍁" U1D341; So; N; TÉTRAGRAMME DE L’ACCUMULATION
"𝍂" U1D342; So; N; TÉTRAGRAMME DE L’EMBELLISSEMENT
"𝍃" U1D343; So; N; TÉTRAGRAMME DU DOUTE
"𝍄" U1D344; So; N; TÉTRAGRAMME DE L’OBSERVATION
"𝍅" U1D345; So; N; TÉTRAGRAMME DE L’ENGLOUTISSEMENT
"𝍆" U1D346; So; N; TÉTRAGRAMME DE L’INTÉRIEUR
"𝍇" U1D347; So; N; TÉTRAGRAMME DU DÉPART
"𝍈" U1D348; So; N; TÉTRAGRAMME DE L’OBSCURCISSEMENT
"𝍉" U1D349; So; N; TÉTRAGRAMME DE L’ATTÉNUATION
"𝍊" U1D34A; So; N; TÉTRAGRAMME DE L’ÉPUISEMENT
"𝍋" U1D34B; So; N; TÉTRAGRAMME DE LA RUPTURE
"𝍌" U1D34C; So; N; TÉTRAGRAMME DE L’ARRÊT
"𝍍" U1D34D; So; N; TÉTRAGRAMME DE LA DURETÉ
"𝍎" U1D34E; So; N; TÉTRAGRAMME DE L’ACHÈVEMENT
"𝍏" U1D34F; So; N; TÉTRAGRAMME DE LA FERMETURE
"𝍐" U1D350; So; N; TÉTRAGRAMME DE L’ÉCHEC
"𝍑" U1D351; So; N; TÉTRAGRAMME DE L’EXASPÉRATION
"𝍒" U1D352; So; N; TÉTRAGRAMME DE LA DOCILITÉ
"𝍓" U1D353; So; N; TÉTRAGRAMME DE L’IMMINENCE
"𝍔" U1D354; So; N; TÉTRAGRAMME DES DIFFICULTÉS
"𝍕" U1D355; So; N; TÉTRAGRAMME DE LA PERSÉVÉRANCE
"𝍖" U1D356; So; N; TÉTRAGRAMME DU NOURRISSEMENT
"𝍠" U1D360; No; N; CHIFFRE BÂTONNET UNE UNITÉ
"𝍡" U1D361; No; N; CHIFFRE BÂTONNET DEUX UNITÉS
"𝍢" U1D362; No; N; CHIFFRE BÂTONNET TROIS UNITÉS
"𝍣" U1D363; No; N; CHIFFRE BÂTONNET QUATRE UNITÉS
"𝍤" U1D364; No; N; CHIFFRE BÂTONNET CINQ UNITÉS
"𝍥" U1D365; No; N; CHIFFRE BÂTONNET SIX UNITÉS
"𝍦" U1D366; No; N; CHIFFRE BÂTONNET SEPT UNITÉS
"𝍧" U1D367; No; N; CHIFFRE BÂTONNET HUIT UNITÉS
"𝍨" U1D368; No; N; CHIFFRE BÂTONNET NEUF UNITÉS
"𝍩" U1D369; No; N; CHIFFRE BÂTONNET UNE DIZAINE
"𝍪" U1D36A; No; N; CHIFFRE BÂTONNET DEUX DIZAINES
"𝍫" U1D36B; No; N; CHIFFRE BÂTONNET TROIS DIZAINES
"𝍬" U1D36C; No; N; CHIFFRE BÂTONNET QUATRE DIZAINES
"𝍭" U1D36D; No; N; CHIFFRE BÂTONNET CINQ DIZAINES
"𝍮" U1D36E; No; N; CHIFFRE BÂTONNET SIX DIZAINES
"𝍯" U1D36F; No; N; CHIFFRE BÂTONNET SEPT DIZAINES
"𝍰" U1D370; No; N; CHIFFRE BÂTONNET HUIT DIZAINES
"𝍱" U1D371; No; N; CHIFFRE BÂTONNET NEUF DIZAINES
"𝐀" U1D400; Lu; N; CAPITALE MATHÉMATIQUE GRASSE A
"𝐁" U1D401; Lu; N; CAPITALE MATHÉMATIQUE GRASSE B
"𝐂" U1D402; Lu; N; CAPITALE MATHÉMATIQUE GRASSE C
"𝐃" U1D403; Lu; N; CAPITALE MATHÉMATIQUE GRASSE D
"𝐄" U1D404; Lu; N; CAPITALE MATHÉMATIQUE GRASSE E
"𝐅" U1D405; Lu; N; CAPITALE MATHÉMATIQUE GRASSE F
"𝐆" U1D406; Lu; N; CAPITALE MATHÉMATIQUE GRASSE G
"𝐇" U1D407; Lu; N; CAPITALE MATHÉMATIQUE GRASSE H
"𝐈" U1D408; Lu; N; CAPITALE MATHÉMATIQUE GRASSE I
"𝐉" U1D409; Lu; N; CAPITALE MATHÉMATIQUE GRASSE J
"𝐊" U1D40A; Lu; N; CAPITALE MATHÉMATIQUE GRASSE K
"𝐋" U1D40B; Lu; N; CAPITALE MATHÉMATIQUE GRASSE L
"𝐌" U1D40C; Lu; N; CAPITALE MATHÉMATIQUE GRASSE M
"𝐍" U1D40D; Lu; N; CAPITALE MATHÉMATIQUE GRASSE N
"𝐎" U1D40E; Lu; N; CAPITALE MATHÉMATIQUE GRASSE O
"𝐏" U1D40F; Lu; N; CAPITALE MATHÉMATIQUE GRASSE P
"𝐐" U1D410; Lu; N; CAPITALE MATHÉMATIQUE GRASSE Q
"𝐑" U1D411; Lu; N; CAPITALE MATHÉMATIQUE GRASSE R
"𝐒" U1D412; Lu; N; CAPITALE MATHÉMATIQUE GRASSE S
"𝐓" U1D413; Lu; N; CAPITALE MATHÉMATIQUE GRASSE T
"𝐔" U1D414; Lu; N; CAPITALE MATHÉMATIQUE GRASSE U
"𝐕" U1D415; Lu; N; CAPITALE MATHÉMATIQUE GRASSE V
"𝐖" U1D416; Lu; N; CAPITALE MATHÉMATIQUE GRASSE W
"𝐗" U1D417; Lu; N; CAPITALE MATHÉMATIQUE GRASSE X
"𝐘" U1D418; Lu; N; CAPITALE MATHÉMATIQUE GRASSE Y
"𝐙" U1D419; Lu; N; CAPITALE MATHÉMATIQUE GRASSE Z
"𝐚" U1D41A; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE A
"𝐛" U1D41B; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE B
"𝐜" U1D41C; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE C
"𝐝" U1D41D; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE D
"𝐞" U1D41E; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE E
"𝐟" U1D41F; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE F
"𝐠" U1D420; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE G
"𝐡" U1D421; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE H
"𝐢" U1D422; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE I
"𝐣" U1D423; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE J
"𝐤" U1D424; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE K
"𝐥" U1D425; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE L
"𝐦" U1D426; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE M
"𝐧" U1D427; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE N
"𝐨" U1D428; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE O
"𝐩" U1D429; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE P
"𝐪" U1D42A; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE Q
"𝐫" U1D42B; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE R
"𝐬" U1D42C; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE S
"𝐭" U1D42D; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE T
"𝐮" U1D42E; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE U
"𝐯" U1D42F; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE V
"𝐰" U1D430; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE W
"𝐱" U1D431; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE X
"𝐲" U1D432; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE Y
"𝐳" U1D433; Ll; N; MINUSCULE MATHÉMATIQUE GRASSE Z
"𝐴" U1D434; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE A
"𝐵" U1D435; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE B
"𝐶" U1D436; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE C
"𝐷" U1D437; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE D
"𝐸" U1D438; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE E
"𝐹" U1D439; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE F
"𝐺" U1D43A; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE G
"𝐻" U1D43B; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE H
"𝐼" U1D43C; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE I
"𝐽" U1D43D; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE J
"𝐾" U1D43E; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE K
"𝐿" U1D43F; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE L
"𝑀" U1D440; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE M
"𝑁" U1D441; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE N
"𝑂" U1D442; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE O
"𝑃" U1D443; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE P
"𝑄" U1D444; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE Q
"𝑅" U1D445; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE R
"𝑆" U1D446; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE S
"𝑇" U1D447; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE T
"𝑈" U1D448; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE U
"𝑉" U1D449; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE V
"𝑊" U1D44A; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE W
"𝑋" U1D44B; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE X
"𝑌" U1D44C; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE Y
"𝑍" U1D44D; Lu; N; CAPITALE MATHÉMATIQUE ITALIQUE Z
"𝑎" U1D44E; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE A
"𝑏" U1D44F; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE B
"𝑐" U1D450; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE C
"𝑑" U1D451; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE D
"𝑒" U1D452; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE E
"𝑓" U1D453; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE F
"𝑔" U1D454; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE G
"𝑕" U1D455; Cn; N; <réservé>
"𝑖" U1D456; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE I
"𝑗" U1D457; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE J
"𝑘" U1D458; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE K
"𝑙" U1D459; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE L
"𝑚" U1D45A; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE M
"𝑛" U1D45B; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE N
"𝑜" U1D45C; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE O
"𝑝" U1D45D; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE P
"𝑞" U1D45E; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE Q
"𝑟" U1D45F; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE R
"𝑠" U1D460; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE S
"𝑡" U1D461; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE T
"𝑢" U1D462; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE U
"𝑣" U1D463; Ll; N; MINUSCULE MATHÉMATIQUE ITALIQUE V
